"sku","name"
"Dolce & Gabbana DG3115-5","Dolce & Gabbana DG3115 1897 Red Lace"
"Dolce & Gabbana DG3115-6","Dolce & Gabbana DG3115 1898 Green Lace"
"Dolce & Gabbana DG3116-1","Dolce & Gabbana DG3116 1901 Black Lace"
"Dolce & Gabbana DG3116-2","Dolce & Gabbana DG3116 1902 White Lace"
"Dolce & Gabbana DG3116-4","Dolce & Gabbana DG3116 1904 Green Lace"
"Dolce & Gabbana DG3118-1","Dolce & Gabbana DG3118 1919 Blue"
"Dolce & Gabbana DG3118-2","Dolce & Gabbana DG3118 1920 Pink"
"Dolce & Gabbana DG3118-3","Dolce & Gabbana DG3118 1921 Green"
"Dolce & Gabbana DG3118-5","Dolce & Gabbana DG3118 501 Black"
"Dolce & Gabbana DG3118-6","Dolce & Gabbana DG3118 502 Havana"
"Dolce & Gabbana DG3119-1","Dolce & Gabbana DG3119 1924 Grey"
"Dolce & Gabbana DG3119-3","Dolce & Gabbana DG3119 1926 Black"
"Dolce & Gabbana DG3119-5","Dolce & Gabbana DG3119 1928 Flowers Black/Beige"
"Dolce & Gabbana DG3119-6","Dolce & Gabbana DG3119 1929 Flowers Grey/Yellow"
"Dolce & Gabbana DG3120-1","Dolce & Gabbana DG3120 1919 Blue"
"Dolce & Gabbana DG3120-2","Dolce & Gabbana DG3120 1920 Pink"
"Dolce & Gabbana DG3120-3","Dolce & Gabbana DG3120 1921 Green"
"Dolce & Gabbana DG3120-4","Dolce & Gabbana DG3120 1922 Beige"
"Dolce & Gabbana DG3120-5","Dolce & Gabbana DG3120 501 Black"
"Dolce & Gabbana DG3120-6","Dolce & Gabbana DG3120 502 Havana"
"Dolce & Gabbana DG4016-1","Dolce & Gabbana DG4016 1504/8G White Banner Italy GYM/Grey Gradient"
"Dolce & Gabbana DG4016-10","Dolce & Gabbana DG4016 1506/13 White Banner Grey GYM/Brown Gradient"
"Dolce & Gabbana DG4016-11","Dolce & Gabbana DG4016 1507/8H Red On Banner Italy GYM/Violet Gradient"
"Dolce & Gabbana DG4016-2","Dolce & Gabbana DG4016 1505/87 Black Banner Italy GYM/Dark Grey"
"Dolce & Gabbana DG4016-3","Dolce & Gabbana DG4016 1927/8H Flowers Pink-Red/Violet Gradient"
"Dolce & Gabbana DG4016-4","Dolce & Gabbana DG4016 1929/8G Flowers Grey-Yellow/Grey Gradient"
"Dolce & Gabbana DG4016-5","Dolce & Gabbana DG4016 1939/2L Top Yellow/Brown Gradient"
"Dolce & Gabbana DG4016-6","Dolce & Gabbana DG4016 1940/6G Top Blue Grey/Silver Mirror"
"Dolce & Gabbana DG4016-7","Dolce & Gabbana DG4016 1941/68 Top Violet/Brown Gradient"
"Dolce & Gabbana DG4016-8","Dolce & Gabbana DG4016 1942/8H Top Red/Violet Gradient"
"Dolce & Gabbana DG4016-9","Dolce & Gabbana DG4016 501/8G Shiny Black/Grey Gradient"
"Dolce & Gabbana DG4077M-1","Dolce & Gabbana DG4077M 1536/8D Top Red/Pink Gradient"
"Dolce & Gabbana DG4077M-2","Dolce & Gabbana DG4077M 1789/8F Top Blue/Blue Grey Gradient"
"Dolce & Gabbana DG4077M-3","Dolce & Gabbana DG4077M 1790/13 EXT Flower-INT Pink/Brown Gradient"
"Dolce & Gabbana DG4077M-4","Dolce & Gabbana DG4077M 1791/8G EXT Black-INT Flower/Grey Gradient"
"Dolce & Gabbana DG4077M-5","Dolce & Gabbana DG4077M 1792/90 EXT Violet-INT Flower/Violet Gradient"
"Dolce & Gabbana DG4077M-6","Dolce & Gabbana DG4077M 1940/8F Top Blue/Blue Grey Gradient"
"Dolce & Gabbana DG4077M-7","Dolce & Gabbana DG4077M 1941/68 Top Violet/Brown Gradient Violet"
"Dolce & Gabbana DG4077M-8","Dolce & Gabbana DG4077M 1943/8H Top Pink/Violet Gradient"
"Dolce & Gabbana DG4077M-9","Dolce & Gabbana DG4077M 502/73 Havana/Brown"
"Dolce & Gabbana DG4080-1","Dolce & Gabbana DG4080 1576/13 Havana On Pink/Brown Gradient"
"Dolce & Gabbana DG4080-2","Dolce & Gabbana DG4080 887/8E Light Striped/Green Gradient"
"Dolce & Gabbana DG4080-3","Dolce & Gabbana DG4080 926/8G Black On Pink/Grey Gradient"
"Dolce & Gabbana DG4080-4","Dolce & Gabbana DG4080 1607/73 Red On Havana Brown"
"Dolce & Gabbana DG4080-5","Dolce & Gabbana DG4080 1627/13 Havana On White Brown Gradient"
"Dolce & Gabbana DG4080-6","Dolce & Gabbana DG4080 501/8G Shiny Black/grey Gradient"
"Dolce & Gabbana DG4080-7","Dolce & Gabbana DG4080 727/8H Violet On White/Violet Gradient"
"Dolce & Gabbana DG4086-1","Dolce & Gabbana DG4086 1735/13 Green Havana/Brown Gradient"
"Dolce & Gabbana DG4086-2","Dolce & Gabbana DG4086 1861/8G Grey/Grey Gradient"
"Dolce & Gabbana DG4086-3","Dolce & Gabbana DG4086 1862/68 Violet Brown Gradient/Violet"
"Dolce & Gabbana DG4086-4","Dolce & Gabbana DG4086 1863/8G Red/Grey Gradient"
"Dolce & Gabbana DG4086-5","Dolce & Gabbana DG4086 1864/13 Light Brown/Brown Gradient"
"Dolce & Gabbana DG4086-6","Dolce & Gabbana DG4086 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4086-7","Dolce & Gabbana DG4086 502/13 Havana/Brown Gradient"
"Dolce & Gabbana DG4086-8","Dolce & Gabbana DG4086 615/8H Dark Wine/Violet Gradient"
"Dolce & Gabbana DG4086-9","Dolce & Gabbana DG4086 1734/13 Havana Honey Arrow/Brown Gradient"
"Dolce & Gabbana DG4098-1","Dolce & Gabbana DG4098 1750/87 Animal Black/Grey"
"Dolce & Gabbana DG4098-2","Dolce & Gabbana DG4098 1751/8H Animal/Violet"
"Dolce & Gabbana DG4098-3","Dolce & Gabbana DG4098 1752/8G Animal/Red"
"Dolce & Gabbana DG4098-4","Dolce & Gabbana DG4098 1753/8F Animal Azure"
"Dolce & Gabbana DG4098-5","Dolce & Gabbana DG4098 1752/2L Animal Yellow"
"Dolce & Gabbana DG4099-1","Dolce & Gabbana DG4099 1750/87 Animal Black/Grey"
"Dolce & Gabbana DG4099-2","Dolce & Gabbana DG4099 1751/8H Animal Violet"
"Dolce & Gabbana DG4099-3","Dolce & Gabbana DG4099 1752/8G Animal Red"
"Dolce & Gabbana DG4099-4","Dolce & Gabbana DG4099 1754/8E Animal Green"
"Dolce & Gabbana DG4099-5","Dolce & Gabbana DG4099 1755/2L Animal Yellow"
"Dolce & Gabbana DG4101-1","Dolce & Gabbana DG4101 1750/87 Animal Black/Grey"
"Dolce & Gabbana DG4101-2","Dolce & Gabbana DG4101 1751/8H Animal Violet"
"Dolce & Gabbana DG4101-3","Dolce & Gabbana DG4101 1752/8G Animal Red"
"Dolce & Gabbana DG4101-4","Dolce & Gabbana DG4101 1753/8F Animal Azure"
"Dolce & Gabbana DG4101-5","Dolce & Gabbana DG4101 1754/8E Animal Green"
"Dolce & Gabbana DG4102-1","Dolce & Gabbana DG4102 1735/71 Green/Havana"
"Dolce & Gabbana DG4102-2","Dolce & Gabbana DG4102 501/87 Black/Grey"
"Dolce & Gabbana DG4102-3","Dolce & Gabbana DG4102 502/73 Havana/Brown"
"Dolce & Gabbana DG4102-4","Dolce & Gabbana DG4102 705/13 Light Havana/Brown Gradient"
"Dolce & Gabbana DG4103-1","Dolce & Gabbana DG4103 1713/8H Havana/Violet"
"Dolce & Gabbana DG4103-2","Dolce & Gabbana DG4103 1802/68 Red Havana/Brown Gradient Violet"
"Dolce & Gabbana DG4103-3","Dolce & Gabbana DG4103 1803/8F Azure Havana/Blue Grey Gradient"
"Dolce & Gabbana DG4103-4","Dolce & Gabbana DG4103 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4103-5","Dolce & Gabbana DG4103 502/73 Havana/Brown"
"Dolce & Gabbana DG4104-1","Dolce & Gabbana DG4104 1804/8H Violet Marble/Violet Gradient"
"Dolce & Gabbana DG4104-2","Dolce & Gabbana DG4104 1805/8G Red Marble/Grey Gradient"
"Dolce & Gabbana DG4104-3","Dolce & Gabbana DG4104 1806/8E Green Marble/Green Gradient"
"Dolce & Gabbana DG4104-4","Dolce & Gabbana DG4104 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4104-5","Dolce & Gabbana DG4104 502/73 Havana/Brown"
"Dolce & Gabbana DG4105-1","Dolce & Gabbana DG4105 1723/8G Black Pearl"
"Dolce & Gabbana DG4105-2","Dolce & Gabbana DG4105 1735/71 Green Havana"
"Dolce & Gabbana DG4105-3","Dolce & Gabbana DG4105 501/87 Black/Grey"
"Dolce & Gabbana DG4105-4","Dolce & Gabbana DG4105 502/73 Havana/Brown"
"Dolce & Gabbana DG4105-5","Dolce & Gabbana DG4105 705/13 Light Havana/Brown Gradient"
"Dolce & Gabbana DG4111-1","Dolce & Gabbana DG4111 1734/73 Light Havana/Brown"
"Dolce & Gabbana DG4111-2","Dolce & Gabbana DG4111 1790/13 EXT Flowers-INT Pink/Brown Gradient"
"Dolce & Gabbana DG4111-4","Dolce & Gabbana DG4111 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4111-5","Dolce & Gabbana DG4111 502/13 Havana/Brown Gradient"
"Dolce & Gabbana DG4114-1","Dolce & Gabbana DG4114 1854/8G Red/Grey Gradient"
"Dolce & Gabbana DG4114-2","Dolce & Gabbana DG4114 1855/87 Black/Grey"
"Dolce & Gabbana DG4114-3","Dolce & Gabbana DG4114 1856/68 Violet Brown Gradinet/Violet"
"Dolce & Gabbana DG4114-4","Dolce & Gabbana DG4114 1927/13 Flowers Grey/Red Brown Gradient"
"Dolce & Gabbana DG4114-5","Dolce & Gabbana DG4114 1928/8G Flowers Black/Beige Grey Gradient"
"Dolce & Gabbana DG4114-6","Dolce & Gabbana DG4114 1929/8G Flowers Grey/Yellow Grey Gradient"
"Dolce & Gabbana DG4114-7","Dolce & Gabbana DG4114 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4114-8","Dolce & Gabbana DG4114 502/13 Havana/Brown Gradient"
"Dolce & Gabbana DG4118-1","Dolce & Gabbana DG4118 1927/13 Flowers Grey/Red Brown Gradient"
"Dolce & Gabbana DG4118-2","Dolce & Gabbana DG4118 1928/8G Flowers Black/Beige Grey Gradient"
"Dolce & Gabbana DG4118-3","Dolce & Gabbana DG4118 1929/87 Flowers Grey/Yellow Grey"
"Dolce & Gabbana DG4118-4","Dolce & Gabbana DG4118 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4118-5","Dolce & Gabbana DG4118 502/13 Havana/Brown Gradient"
"Dolce & Gabbana DG4119-1","Dolce & Gabbana DG4119 1895/8G Black Lace/Grey Gradient"
"Dolce & Gabbana DG4119-2","Dolce & Gabbana DG4119 1896/8G White Lace/Grey Gradient"
"Dolce & Gabbana DG4119-3","Dolce & Gabbana DG4119 1897/8G Red Lace/Grey Gradient"
"Dolce & Gabbana DG4119-4","Dolce & Gabbana DG4119 1898/8G Green Lace/Grey Gradient"
"Dolce & Gabbana DG4121-1","Dolce & Gabbana DG4121 1891/8G Black/Grey Gradient"
"Dolce & Gabbana DG4121-2","Dolce & Gabbana DG4121 1892/8G White/Grey Gradient"
"Dolce & Gabbana DG4121-3","Dolce & Gabbana DG4121 1893/8G Red/Grey Gradient"
"Dolce & Gabbana DG4121-4","Dolce & Gabbana DG4121 1894/8G Green/Grey Gradient"
"Dolce & Gabbana DG4122-1","Dolce & Gabbana DG4122 1723/8G Black Pearl/Grey Gradient"
"Dolce & Gabbana DG4122-2","Dolce & Gabbana DG4122 501/87 Shiny Black/Grey"
"Dolce & Gabbana DG4122-3","Dolce & Gabbana DG4122 502/73 Havana/Brown"
"Dolce & Gabbana DG4122-4","Dolce & Gabbana DG4122 623/13 Light Havana/Brown Gradient"
"Dolce & Gabbana DG4123-1","Dolce & Gabbana DG4123 1919/8F Blue/Blue Grey Gradient"
"Dolce & Gabbana DG4123-2","Dolce & Gabbana DG4123 1920/8H Pink/Violet Gradient"
"Dolce & Gabbana DG4123-3","Dolce & Gabbana DG4123 1922/13 Beige/Brown Gradient"
"Dolce & Gabbana DG4123-4","Dolce & Gabbana DG4123 1923/87 Grey/Grey"
"Dolce & Gabbana DG4123-5","Dolce & Gabbana DG4123 501/8G Black/Grey Gradient"
"Dolce & Gabbana DG4123-6","Dolce & Gabbana DG4123 502/13 Havana/Brown Gradient"
"DQ5032-1","Dsquared2 DQ5032 001 Black"
"DQ5032-2","Dsquared2 DQ5032 012 Silver Black"
"DQ5032-3","Dsquared2 DQ5032 016 Silver Brown"
"DQ5032-4","Dsquared2 DQ5032 045 Brown Havana"
"DQ5034-1","Dsquared2 DQ5034 005 Black Havana"
"DQ5034-2","Dsquared2 DQ5034 056 Havana Brown"
"DQ5034-3","Dsquared2 DQ5034 56A Havana Green"
"DQ5034-4","Dsquared2 DQ5034 56B Tortoise Transparent Brown"
"DQ5035-1","Dsquared2 DQ5035 001 Black Brown"
"DQ5035-2","Dsquared2 DQ5035 045 Honey"
"DQ5036-1","Dsquared2 DQ5036 001 Black"
"DQ5036-2","Dsquared2 DQ5036 003 Black Crystal"
"DQ5036-3","Dsquared2 DQ5036 052 Havana"
"DQ5036-4","Dsquared2 DQ5036 071 Burgundy Honey"
"DQ5037-1","Dsquared2 DQ5037 002 Matte Black"
"DQ5037-2","Dsquared2 DQ5037 008 Gunmetal"
"DQ5037-3","Dsquared2 DQ5037 014 Gunmetal Havana"
"DQ5037-4","Dsquared2 DQ5037 090 Dark Blue"
"DQ5038-1","Dsquared2 DQ5038 012 Gunmetal Black"
"DQ5038-2","Dsquared2 DQ5038 014 Silver Blue"
"DQ5038-3","Dsquared2 DQ5038 034 Rose Gold Burgundy"
"DQ5039-1","Dsquared2 DQ5039 001 Black Gold"
"DQ5039-2","Dsquared2 DQ5039 005 Dark Brown Havana/Rose Gold"
"DQ5039-3","Dsquared2 DQ5039 052 Dark Havana Rose Gold"
"DQ5039-4","Dsquared2 DQ5039 05A Black Havana Gunmetal"
"DQ5040-1","Dsquared2 DQ5040 008 Gunmetal Black"
"DQ5040-2","Dsquared2 DQ5040 014 Silver Blue"
"DQ5040-3","Dsquared2 DQ5040 028 Rose Gold Black"
"DQ5040-4","Dsquared2 DQ5040 28A Rose Gold Havana"
"DQ5042-1","Dsquared2 DQ5042 001 Black"
"DQ5042-2","Dsquared2 DQ5042 005 Dark Brown"
"DQ5042-3","Dsquared2 DQ5042 052 Havana"
"DQ5043-1","Dsquared2 DQ5043 001 Black"
"DQ5043-2","Dsquared2 DQ5043 045 Shaded Khaki Dark Brown"
"DQ5043-3","Dsquared2 DQ5043 047 Transparent Burgundy Honey"
"DQ5043-4","Dsquared2 DQ5043 056 Havana Black"
"DQ5044-1","Dsquared2 DQ5044 014 Gunmetal Black"
"DQ5044-2","Dsquared2 DQ5044 016 Silver Azure"
"DQ5044-3","Dsquared2 DQ5044 028 Rose Gold Burgundy"
"DQ5045-1","Dsquared2 DQ5045 041 Shaded Honey"
"DQ5045-2","Dsquared2 DQ5045 052 Havana"
"DQ5045-3","Dsquared2 DQ5045 068 Shaded Red "
"DQ5046-1","Dsquared2 DQ5046 001 Black"
"DQ5046-2","Dsquared2 DQ5046 047 Brown Grey"
"DQ5046-3","Dsquared2 DQ5046 050 Brown Violet"
"DQ5046-4","Dsquared2 DQ5046 052 Havana"
"DQ5047-1","Dsquared2 DQ5047 001 Black"
"DQ5047-2","Dsquared2 DQ5047 041 Shaded Honey Striped Grey"
"DQ5047-3","Dsquared2 DQ5047 052 Dark Havana"
"DQ5047-4","Dsquared2 DQ5047 053 Havana"
"DQ5047-5","Dsquared2 DQ5047 068 Shaded Red Striped Brown"
"DQ5049-1","Dsquared2 DQ5049 001 Black"
"DQ5049-2","Dsquared2 DQ5049 020 Black Grey"
"DQ5049-3","Dsquared2 DQ5049 052 Havana"
"DQ5050-1","Dsquared2 DQ5050 001 Black"
"DQ5050-2","Dsquared2 DQ5050 045 Transparent Brown Havana"
"DQ5050-3","Dsquared2 DQ5050 047 Striped Brown"
"DQ5050-4","Dsquared2 DQ5050 096 Transparent Green"
"DQ5052-1","Dsquared2 DQ5052 001 Black"
"DQ5052-2","Dsquared2 DQ5052 005 Black/Crystal"
"DQ5052-3","Dsquared2 DQ5052 062 Brown Grey"
"DQ5053-1","Dsquared2 DQ5053 001 Black"
"DQ5053-2","Dsquared2 DQ5053 052 Havana"
"DQ5053-3","Dsquared2 DQ5053 053 Brown/Lilac"
"DQ5053-4","Dsquared2 DQ5053 081 Purple/Gold"
"DQ5054-1","Dsquared2 DQ5054 001 Black White"
"DQ5054-2","Dsquared2 DQ5054 01A Black/Blue"
"DQ5054-3","Dsquared2 DQ5054 048 Brown/Red"
"DSquared2 DQ5001-1","Dsquared2 DQ5001 001 Purple Black"
"DSquared2 DQ5001-2","Dsquared2 DQ5001 008 Turquoise Gunmetal"
"DSquared2 DQ5001-3","Dsquared2 DQ5001 034 Orange Bronze"
"DSquared2 DQ5001-4","Dsquared2 DQ5001 072 Pink Rose"
"DSquared2 DQ5002-1","Dsquared2 DQ5002 002 Black Turquoise"
"DSquared2 DQ5002-2","Dsquared2 DQ5002 048 Brown Yellow Black"
"DSquared2 DQ5002-3","Dsquared2 DQ5002 081 Violet Black"
"DSquared2 DQ5002-4","Dsquared2 DQ5002 091 Purple Bordeaux"
"DSquared2 DQ5005-1","Dsquared2 DQ5005 001 Black"
"DSquared2 DQ5005-3","Dsquared2 DQ5005 045 Brown White"
"DSquared2 DQ5005-4","Dsquared2 DQ5005 081 Crystal Purple Brown"
"DSquared2 DQ5005-5","Dsquared2 DQ5005 090 Crystal Blue Red"
"DSquared2 DQ5006-1","Dsquared2 DQ5006 001 Black Yellow"
"DSquared2 DQ5006-3","Dsquared2 DQ5006 045 Brown Red"
"DSquared2 DQ5006-4","Dsquared2 DQ5006 066 Bordeaux Black"
"DSquared2 DQ5006-5","Dsquared2 DQ5006 081 Crystal Purple Black White"
"DSquared2 DQ5009-1","Dsquared2 DQ5009 004 White Black"
"DSquared2 DQ5009-2","Dsquared2 DQ5009 005 Beige Brown Black"
"DSquared2 DQ5009-4","Dsquared2 DQ5009 050 Brown Blue Pearl"
"DSquared2 DQ5009-5","Dsquared2 DQ5009 068 Black Red"
"DSquared2 DQ5009-6","Dsquared2 DQ5009 083 Purple Violet"
"DSquared2 DQ5010-2","Dsquared2 DQ5010 052 Tortoise Brass"
"DSquared2 DQ5010-3","Dsquared2 DQ5010 065 Blue Marble Beige Grey"
"DSquared2 DQ5010-4","Dsquared2 DQ5010 65A Horn Bordeaux Violet Gunmetal"
"DSquared2 DQ5011-1","Dsquared2 DQ5011 001 Black Gunmetal"
"DSquared2 DQ5011-3","Dsquared2 DQ5011 052 Tortoise Brass"
"DSquared2 DQ5013-1","Dsquared2 DQ5013 012 Silver Grey Black"
"DSquared2 DQ5013-2","Dsquared2 DQ5013 016 Silver Red"
"DSquared2 DQ5013-3","Dsquared2 DQ5013 028 Gold Brown"
"DSquared2 DQ5015-1","Dsquared2 DQ5015 003 Gunmetal Black"
"DSquared2 DQ5015-2","Dsquared2 DQ5015 047 Havana Gunmetal"
"DSquared2 DQ5015-3","Dsquared2 DQ5015 050 Brown Bronze Beige"
"DSquared2 DQ5015-4","Dsquared2 DQ5015 092 Purple Beige Bordeaux"
"DSquared2 DQ5017-1","Dsquared2 DQ5017 001 Black Grey"
"DSquared2 DQ5017-2","Dsquared2 DQ5017 020 Crystal Shaded Grey Black"
"DSquared2 DQ5017-3","Dsquared2 DQ5017 056 Bronze Bordeaux Horn"
"DSquared2 DQ5017-4","Dsquared2 DQ5017 083 Dark Purple Brown Blue"
"DSquared2 DQ5018-1","Dsquared2 DQ5018 001 Black Grey"
"DSquared2 DQ5018-2","Dsquared2 DQ5018 01A Black Violet Yellow"
"DSquared2 DQ5018-3","Dsquared2 DQ5018 01B Black Orange Blue"
"DSquared2 DQ5018-5","Dsquared2 DQ5018 021 White Blue"
"DSquared2 DQ5018-6","Dsquared2 DQ5018 066 Red"
"DSquared2 DQ5020-1","Dsquared2 DQ5020 001 Black"
"DSquared2 DQ5020-2","Dsquared2 DQ5020 045 Crystal Sand Brown"
"DSquared2 DQ5020-3","Dsquared2 DQ5020 053 Havana Black"
"DSquared2 DQ5020-4","Dsquared2 DQ5020 087 Crystal Blue Brown"
"DSquared2 DQ5022-1","Dsquared2 DQ5022 001 Black"
"DSquared2 DQ5022-2","Dsquared2 DQ5022 005 Black Brown"
"DSquared2 DQ5022-3","Dsquared2 DQ5022 050 Black Lime"
"DSquared2 DQ5022-4","Dsquared2 DQ5022 083 Bordeaux Pink"
"DSquared2 DQ5024-1","Dsquared2 DQ5024 001 Black"
"DSquared2 DQ5024-2","Dsquared2 DQ5024 055 Brown Horn Beige"
"DSquared2 DQ5024-3","Dsquared2 DQ5024 55A Havana"
"DSquared2 DQ5024-4","Dsquared2 DQ5024 55B Tortoise"
"DSquared2 DQ5026-1","Dsquared2 DQ5026 001 Black"
"DSquared2 DQ5026-2","Dsquared2 DQ5026 005 Black Brown Beige"
"DSquared2 DQ5026-3","Dsquared2 DQ5026 050 Black Turquoise"
"DSquared2 DQ5026-4","Dsquared2 DQ5026 083 Purple Beige Brown"
"DSquared2 DQ5030-1","Dsquared2 DQ5030 001 Black"
"DSquared2 DQ5030-3","Dsquared2 DQ5030 045 Brown Blue"
"DSquared2 DQ5030-4","Dsquared2 DQ5030 081 Purple Brown"
"DSquared2 DQ5033-1","Dsquared2 DQ5033 005 Black Shaded Brown"
"DSquared2 DQ5033-2","Dsquared2 DQ5033 056 Havana Transparent Brown"
"DSquared2 DQ5033-3","Dsquared2 DQ5033 56A Havana Honey"
"DSquared2 DQ5033-4","Dsquared2 DQ5033 56B Havana Transparent Grey"
"DSquared2 DQ5041-1","Dsquared2 DQ5041 001 Black"
"DSquared2 DQ5041-2","Dsquared2 DQ5041 052 Havana"
"DSquared2 DQ5041-3","Dsquared2 DQ5041 065 Striped Azure Transparent Brown"
"DSquared2 DQ5041-4","Dsquared2 DQ5041 65A Shaded Brown Transparent Grey"
"DSquared2 DQ5048-1","Dsquared2 DQ5048 001 Black"
"DSquared2 DQ5048-2","Dsquared2 DQ5048 005 Black Havana"
"DSquared2 DQ5048-3","Dsquared2 DQ5048 052 Brown Havana"
"DSquared2 DQ5048-4","Dsquared2 DQ5048 055 Tortoise"
"DSquared2 DQ5051-1","Dsquared2 DQ5051 001 Black"
"DSquared2 DQ5051-3","Dsquared2 DQ5051 052 Brown Havana"
"DSquared2 DQ5051-4","Dsquared2 DQ5051 068 Red Brown Havana"
"EA9605-1","Emporio Armani EA9605/S PB4BB Red/Grey"
"EA9607-1","Emporio Armani EA9607/S FLOCK 328S1 Amar FLOCK/Brown Shaded"
"EA9607-2","Emporio Armani EA9607/S FLOCK 32RJJ Blue Flock/Grey"
"EA9607-3","Emporio Armani EA9607/S FLOCK 32S8U Black FLOCK/Dark Brown"
"EA9618-1","Emporio Armani EA9618/S D28R6 Shiny Black"
"EA9618-2","Emporio Armani EA9618/S DL5R6 Matte Black/Grey"
"EA9618-3","Emporio Armani EA9618/S V08EJ Havana/Brown"
"EA9666-1","Emporio Armani EA9666/S 79170 Havana/Brown"
"EA9666-2","Emporio Armani EA9666/S D28Y1 Shiny Black/Grey"
"EA9692-1","Emporio Armani EA9692/S KJ1JJ Dark Ruthenium/Grey"
"EA9703-1","Emporio Armani EA9703/S 46O02 Brown Grey/Brown"
"EA9703-2","Emporio Armani EA9703/S 6I6PN Green Red/Olive"
"EA9717-1","Emporio Armani EA9717/S 0008U Rose Gold/Dark Brown"
"EA9719-1","Emporio Armani EA9719/S D28AH Shiny Black/Polarized Grey"
"EA9720-1","Emporio Armani EA9720/S D4OP9 Grey Palladium/Grey"
"EA9720-2","Emporio Armani EA9720/S D5VEZ Green Ruthenium/Green Silver"
"EA9720-3","Emporio Armani EA9720/S D5WSS Grey Dark Ruthenium/Grey Silver"
"EA9720-4","Emporio Armani EA9720/S D7IT1 Sage Gold/Sage Silver"
"EA9720-5","Emporio Armani EA9720/S D9JP7 Burgundy Dark Ruthenium/Burgundy"
"EA9720-6","Emporio Armani EA9720/S DAPKU Blue Palladium/Blue"
"EA9721-5","Emporio Armani EA9721/S 086JD Dark Havana/Brown"
"EA9721-6","Emporio Armani EA9721/S 807JJ Black/Grey SF"
"EA9722-2","Emporio Armani EA9722/S 086JD Dark Havana/Brown"
"EA9722-4","Emporio Armani EA9722/S 807JJ Black/Grey"
"EA9722-5","Emporio Armani EA9722/S SVDDB Light Horn/Brown Grey"
"EA9739-1","Emporio Armani EA9739/S 807JJ Black/Grey"
"EA9739-2","Emporio Armani EA9739/S 086JD Dark Havana/Brown"
"EA9739-3","Emporio Armani EA9739/S AI708 Blue Grey/Dark Blue"
"EA9739-4","Emporio Armani EA9739/S AI8PT Dark Grey Black/Grey Shaded"
"EA9739-6","Emporio Armani EA9739/S AJEDB Havana Green/Brown Grey"
"EA9739-7","Emporio Armani EA9739/S AJF6Y Crystal Brown/Brown"
"EA9745-2","Emporio Armani EA9745/S 086EJ Dark Havana/Brown"
"EA9745-3","Emporio Armani EA9745/S 807R6 Black/Grey"
"EA9780-1","Emporio Armani EA9780/S 79170 Havana/Brown"
"EA9780-2","Emporio Armani EA9780/S D28AH Shiny Black/Polarized Grey"
"EA9780-3","Emporio Armani EA9780/S VK6Y1 White/Grey"
"EA9781-1","Emporio Armani EA9781 AIA Crystal Black Ruthenium"
"EA9781-2","Emporio Armani EA9781 G5I Black Yellow"
"EA9781-3","Emporio Armani EA9781 I3Z Matte Grey Ruthenium"
"EA9781-4","Emporio Armani EA9781 YYQ Blue Black"
"EA9781-5","Emporio Armani EA9781 YYT Havana Brown"
"EA9782-1","Emporio Armani EA9782 6X6 Honey"
"EA9782-2","Emporio Armani EA9782 ANS Black Dark Ruthenium"
"EA9782-3","Emporio Armani EA9782 GKZ Crystal Palladium"
"EA9782-4","Emporio Armani EA9782 RNG Black Grey Ruthenium"
"EA9782-5","Emporio Armani EA9782 YYQ Blue Black"
"EA9782-6","Emporio Armani EA9782 YYT Havana Brown"
"EA9783-1","Emporio Armani EA9783 YYI Red White"
"EA9783-2","Emporio Armani EA9783 YYJ Ruthenium Blue Black"
"EA9785-1","Emporio Armani EA9785 YYU Black"
"EA9785-2","Emporio Armani EA9785 YYY Matte Blue"
"EA9785-3","Emporio Armani EA9785 YZE Palladium Orange"
"EA9788-1","Emporio Armani EA9788 6X1 Havana Brown"
"EA9788-2","Emporio Armani EA9788 ACZ Black/Black"
"EA9788-3","Emporio Armani EA9788 GKZ Crystal Palladium"
"EA9788-4","Emporio Armani EA9788 YZM Black/Gold"
"EA9788-5","Emporio Armani EA9788 YZN Havana Turquoise Palladium"
"EA9788-6","Emporio Armani EA9788 YZO Havana Red Gold"
"EA9788-7","Emporio Armani EA9788 YZP Brown Violet Lilac"
"EA9789-1","Emporio Armani EA9789/S 00670 Shiny Black/Brown"
"EA9789-3","Emporio Armani EA9789/S 3YG6U Light Gold/Brown"
"EA9789-4","Emporio Armani EA9789/S AU2K8 Red Gold/Brown"
"EA9789-5","Emporio Armani EA9789/S AU2NQ Red Gold/Brown"
"EA9789-6","Emporio Armani EA9789/S DMVPG White/Grey Blue"
"EA9790-2","Emporio Armani EA9790/S H9INQ Shiny Brown/Brown Silver"
"EA9790-3","Emporio Armani EA9790/S J5G6U Gold/Brown"
"EA9790-4","Emporio Armani EA9790/S KJ13U Dark Ruthenium/Blue"
"EA9791-1","Emporio Armani EA9791/S 006EU Shiny Black/Grey Shaded"
"EA9791-2","Emporio Armani EA9791/S CTN4D Blue/Brown Bronze"
